id,name,current_party,current_district,current_chamber,given_name,family_name,gender,email,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_voice,capitol_fax,district_address,district_voice,district_fax,twitter,youtube,instagram,facebook,wikidata
ocd-person/af66e7a0-2b1a-4fa0-a66c-e6e7a2541cb1,Bill Kinkade,Republican,52,lower,Bill,Kinkade,,bkinkade@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/kinkade.jpg,http://billstatus.ls.state.ms.us/members/house/kinkade.xml,http://billstatus.ls.state.ms.us/members/house/kinkade.xml,,,,"71 Peachtree Rd;Byhalia, MS 38611",,,,,,,
ocd-person/2fed984f-0f51-40d2-9881-ec16131a6a2f,Bill Pigott,Republican,99,lower,Bill,Pigott,,bpigott@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/pigott.jpg,http://billstatus.ls.state.ms.us/members/house/pigott.xml,http://billstatus.ls.state.ms.us/members/house/pigott.xml,,,,"92 Pigott Easterling Rd;Tylertown, MS 39667",,,,,,,
ocd-person/15f21051-d36c-4a2a-aa96-100bb8cb693b,Billy Adam Calvert,Republican,83,lower,,,,bcalvert@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/calvert.jpg,http://billstatus.ls.state.ms.us/members/house/calvert.xml,http://billstatus.ls.state.ms.us/members/house/calvert.xml,,,,"P.O. Box 5774;Meridan, MS 39302",,,,,,,
ocd-person/b8541474-47fd-4dd2-8576-53b7fe911039,Bo Brown,Democratic,70,lower,Bo,Brown,,bbrown@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/brown_(70th).jpg,http://billstatus.ls.state.ms.us/members/house/brown_(70th).xml,http://billstatus.ls.state.ms.us/members/house/brown_(70th).xml,,,,"P.O. BOX 3434;Jackson, MS 39207",601-366-4774,,,,,,
ocd-person/7fe0478b-3777-490c-93cb-20f83baf3d3f,Bob Evans,Democratic,91,lower,Bob,Evans,,bevans@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/evans_(91st).jpg,http://billstatus.ls.state.ms.us/members/house/evans_(91st).xml,http://billstatus.ls.state.ms.us/members/house/evans_(91st).xml,,,,"P.O. Box 636;Monticello, MS 39654",601-587-9313,,,,,,
ocd-person/472225e0-979d-4677-b9be-767797b728a8,Brady Williamson,Republican,10,lower,Brady,Williamson,,bwilliamson@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/williamson.jpg,http://billstatus.ls.state.ms.us/members/house/williamson.xml,http://billstatus.ls.state.ms.us/members/house/williamson.xml,,,,"603 South 16th Street;Oxford, MS 38655",,,,,,,
ocd-person/307ab2ac-eafb-4d68-8e02-1fff040f50e4,Brent Anderson,Republican,122,lower,Brent,Anderson,,banderson@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/anderson_(122nd).jpg,http://billstatus.ls.state.ms.us/members/house/anderson_(122nd).xml,http://billstatus.ls.state.ms.us/members/house/anderson_(122nd).xml,,,,"PO Box 4601;Bay St. Louis, MS 39521",,,,,,,
ocd-person/222077fd-0e92-4437-a156-59521d7faffa,Brent Powell,Republican,59,lower,Brent,Powell,,bpowell@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/powell.jpg,http://billstatus.ls.state.ms.us/members/house/powell.xml,http://billstatus.ls.state.ms.us/members/house/powell.xml,,,,"P.O. Box 5454;Brandon, MS 39047",,,,,,,
ocd-person/7e27e9e0-fe62-4fc0-b8b0-c2ac9c9ce28d,Brice Wiggins,Republican,52,upper,Brice,Wiggins,,bwiggins@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/wiggins.jpg,http://billstatus.ls.state.ms.us/members/senate/wiggins.xml;http://billstatus.ls.state.ms.us/members/senate/wiggins.xml,http://billstatus.ls.state.ms.us/members/senate/wiggins.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"1201 Farnsworth Ave;Pascagoula, MS 39567",,,,,,,
ocd-person/0d191683-0d9c-408f-812b-5d986a3030a6,Bryant W. Clark,Democratic,47,lower,Bryant W.,Clark,,bclark@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/clark.jpg,http://billstatus.ls.state.ms.us/members/house/clark.xml,http://billstatus.ls.state.ms.us/members/house/clark.xml,,,,"271 Clark Road;Pickens, MS 39170",662-834-4074,,,,,,
ocd-person/796d8875-e1a2-4274-bdba-2e689d99929c,C. Scott Bounds,Republican,44,lower,C. Scott,Bounds,,sbounds@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/bounds.jpg,http://billstatus.ls.state.ms.us/members/house/bounds.xml,http://billstatus.ls.state.ms.us/members/house/bounds.xml,,,,"45 Carla Drive;Philadelphia, MS 39350",601-656-1765,,,,,,
ocd-person/6e50b530-8c0e-485a-a568-6d40ba83127d,Carl Mickens,Democratic,42,lower,Carl,Mickens,,cmickens@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/mickens.jpg,http://billstatus.ls.state.ms.us/members/house/mickens.xml,http://billstatus.ls.state.ms.us/members/house/mickens.xml,,,,"P.O. Box 427;Brooksville, MS 39739",,,,,,,
ocd-person/7e340127-bea2-48af-95a8-368b99160880,Carolyn Crawford,Republican,121,lower,Carolyn,Crawford,,ccrawford@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/crawford.jpg,http://billstatus.ls.state.ms.us/members/house/crawford.xml,http://billstatus.ls.state.ms.us/members/house/crawford.xml,,,,"23155 Stablewood Cir;Pass Christian, MS 39571",228-452-5029,,,,,,
ocd-person/7f1357e0-62b5-412c-b121-6cb5a5aced0e,Casey Eure,Republican,116,lower,Casey,Eure,,ceure@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/eure.jpg,http://billstatus.ls.state.ms.us/members/house/eure.xml,http://billstatus.ls.state.ms.us/members/house/eure.xml,,,,"11839 Sleeping Deer Lane;Saucier, MS 39574",,,,,,,
ocd-person/379b9fd9-2da7-4e20-b0ed-4319ead3a1db,Cedric Burnett,Democratic,9,lower,Cedric,Burnett,,cburnett@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/burnett.jpg,http://billstatus.ls.state.ms.us/members/house/burnett.xml,http://billstatus.ls.state.ms.us/members/house/burnett.xml,,,,"P. O. Box 469;Tunica, MS 38676",662-363-1730,,,,,,
ocd-person/17a5d5bb-d52b-4d53-a6a0-bcaa7c5538d7,Chad McMahan,Republican,6,upper,Chad,McMahan,,cmcmahan@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/mcmahan.jpg,http://billstatus.ls.state.ms.us/members/senate/mcmahan.xml;http://billstatus.ls.state.ms.us/members/senate/mcmahan.xml,http://billstatus.ls.state.ms.us/members/senate/mcmahan.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,,,,,,,,
ocd-person/fbda467a-a2b5-49a7-ab4b-8f184042f17a,Charles Busby,Republican,111,lower,Charles,Busby,,cbusby@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/busby.jpg,http://billstatus.ls.state.ms.us/members/house/busby.xml,http://billstatus.ls.state.ms.us/members/house/busby.xml,,,,"901 Beach Blvd;Pascagoula, MS 39567",,,,,,,
ocd-person/ea446f2d-78e7-4faf-8313-8987f9ae896f,Charles Jim Beckett,Republican,23,lower,Charles Jim,Beckett,,jbeckett@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/beckett.jpg,http://billstatus.ls.state.ms.us/members/house/beckett.xml,http://billstatus.ls.state.ms.us/members/house/beckett.xml,,,,"P. O. Box 722;Bruce, MS 38915",662-983-2451,,,,,,
ocd-person/310c4392-eb6a-4cb0-9baa-72cc03153f22,"Charles Young, Jr.",Democratic,82,lower,Charles,Young,,cyoung@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/young.jpg,http://billstatus.ls.state.ms.us/members/house/young.xml,http://billstatus.ls.state.ms.us/members/house/young.xml,,,,"P.O. Box 5393;Meridian, MS 39302",,,,,,,
ocd-person/74ef0a3e-35c9-4729-b6fd-2c07c165864d,Cheikh Taylor,Democratic,38,lower,Cheikh,Taylor,,ctaylor@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/taylor.jpg,http://billstatus.ls.state.ms.us/members/house/taylor.xml,http://billstatus.ls.state.ms.us/members/house/taylor.xml,,,,"383 Steele Rd;Starkville, MS 39759",662-617-8125,,,,,,
ocd-person/44a6c11e-df2b-43d5-bce6-4f31c1bc8efe,Chris Brown,Republican,20,lower,Chris,Brown,,crbrown@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/brown.jpg,http://billstatus.ls.state.ms.us/members/house/brown.xml;http://billstatus.ls.state.ms.us/members/house/brown_(20th).xml,http://billstatus.ls.state.ms.us/members/house/brown.xml;http://billstatus.ls.state.ms.us/members/house/brown_(20th).xml,,,,"33112 Hwy Hwy 45 N;Nettleton, MS 38858",662-749-7118,,,,,,
ocd-person/ac7730d2-cf3b-44e4-aa6c-5f4dfd0d32e1,Chris Caughman,Republican,35,upper,Chris,Caughman,,ccaughman@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/caughman.jpg,http://billstatus.ls.state.ms.us/members/senate/caughman.xml;http://billstatus.ls.state.ms.us/members/senate/caughman.xml,http://billstatus.ls.state.ms.us/members/senate/caughman.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,,,,,,,,
ocd-person/20510bb3-edcd-4cb8-a41a-e0114e6215c9,Chris Johnson,Republican,45,upper,Chris,Johnson,,chjohnson@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/johnson.jpg,http://billstatus.ls.state.ms.us/members/house/johnson_(87th).xml;http://billstatus.ls.state.ms.us/members/senate/johnson.xml;http://billstatus.ls.state.ms.us/members/senate/johnson.xml,http://billstatus.ls.state.ms.us/members/house/johnson_(87th).xml;http://billstatus.ls.state.ms.us/members/senate/johnson.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"P.O. Box 18247;Hattiesburg, MS 39404",,,,,,,
ocd-person/4871dab1-570b-48ac-be4f-fd523c5c24fd,Chris McDaniel,Republican,42,upper,Chris,McDaniel,,cmcdaniel@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.jpg,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.xml;http://billstatus.ls.state.ms.us/members/senate/mcdaniel.xml,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"506 South Court;Ellisville, MS 39437",601-477-2291,,,,,,
ocd-person/5aa9d603-5bb2-4c1d-9a0b-1baaf91c425d,Christopher M. Bell,Democratic,65,lower,Christopher M.,Bell,,cbell@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/bell_(65th).jpg,http://billstatus.ls.state.ms.us/members/house/bell_(65th).xml,http://billstatus.ls.state.ms.us/members/house/bell_(65th).xml,,,,"510 George St Suite 239;Jackson, MS 39202",,,,,,,
ocd-person/c22d208a-59c7-4e90-bbe0-37b953a00b41,Chuck Younger,Republican,17,upper,Chuck,Younger,,cyounger@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/younger.jpg,http://billstatus.ls.state.ms.us/members/senate/younger.xml;http://billstatus.ls.state.ms.us/members/senate/younger.xml,http://billstatus.ls.state.ms.us/members/senate/younger.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"1213 Younger Road;Columbus, MS 39701",662-329-3430,,,,,,
ocd-person/0c9a7d35-4b91-42c7-8af2-39b6514c23d8,Clay Deweese,Republican,12,lower,Clay,Deweese,,cdeweese@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/deweese.jpg,http://billstatus.ls.state.ms.us/members/house/deweese.xml,http://billstatus.ls.state.ms.us/members/house/deweese.xml,,,,"5006 Bluff Cove;Oxford, MS 38655",,,,,,,
ocd-person/f8e77758-9fa3-4b52-9768-355c6b59e237,Dale Goodin,Republican,105,lower,Dale,Goodin,,dgoodin@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/goodin.jpg,http://billstatus.ls.state.ms.us/members/house/goodin.xml,http://billstatus.ls.state.ms.us/members/house/goodin.xml,,,,"72 Memorial Church Rd;Richton, MS 39467",,,,,,,
ocd-person/48567f29-ec70-4ff5-bda5-873f2e42933b,Dan Eubanks,Republican,25,lower,Dan,Eubanks,,deubanks@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/eubanks.jpg,http://billstatus.ls.state.ms.us/members/house/eubanks.xml,http://billstatus.ls.state.ms.us/members/house/eubanks.xml,,,,"PO Box 184;Walls, MS 38680",,,,,,,
ocd-person/e07e8b9a-05ff-4b22-9bcb-2f8796dc533e,Dana Criswell,Republican,6,lower,Dana,Criswell,,dcriswell@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/criswell.jpg,http://billstatus.ls.state.ms.us/members/house/criswell.xml,http://billstatus.ls.state.ms.us/members/house/criswell.xml,,,,"P. O. Box 1321;Olive Branch, MS 38654",,,,,,,
ocd-person/22afa0b0-e76a-4ac0-af9a-fa158c55daea,Dana McLean,Republican,39,lower,Dana,McLean,,dmclean@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/mclean.jpg,http://billstatus.ls.state.ms.us/members/house/mclean.xml,http://billstatus.ls.state.ms.us/members/house/mclean.xml,,,,"332 Williamsburg Rd;Columbus, MS 39705",,,,,,,
ocd-person/32153f0b-aa40-4989-9787-e2608c55a87e,Daniel H. Sparks,Republican,5,upper,,Sparks,,DSparks@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/sparks.jpg,http://billstatus.ls.state.ms.us/members/senate/sparks.xml;http://billstatus.ls.state.ms.us/members/senate/sparks.xml,http://billstatus.ls.state.ms.us/members/senate/sparks.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"P. O. Box218 Belmont, Mississippi 38827",,,,,,,
ocd-person/da9d953d-a95f-4166-9b94-e6c5e5b40c86,Daryl Porter,Democratic,98,lower,Daryl,Porter,,dporter@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/porter.jpg,http://billstatus.ls.state.ms.us/members/house/porter.xml,http://billstatus.ls.state.ms.us/members/house/porter.xml,,,,"PO Box 772;Summit, MS 39666",,,,,,,
ocd-person/c8e4b4c1-6c8f-4b95-9b48-c73997b3f518,David Blount,Democratic,29,upper,David,Blount,,dblount@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/blount.jpg,http://billstatus.ls.state.ms.us/members/senate/blount.xml;http://billstatus.ls.state.ms.us/members/senate/blount.xml,http://billstatus.ls.state.ms.us/members/senate/blount.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"1305 St. Mary Street;Jackson, MS 39202",,,,,,,
ocd-person/f2f61e1d-8d34-40c7-95ff-fb08cd2a4f75,David Jordan,Democratic,24,upper,David,Jordan,,djordan@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/jordan.jpg,http://billstatus.ls.state.ms.us/members/senate/jordan.xml;http://billstatus.ls.state.ms.us/members/senate/jordan.xml,http://billstatus.ls.state.ms.us/members/senate/jordan.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"P.O. Box 8173;Greenwood, MS 38930",662-453-5361,,,,,,
ocd-person/18630d08-6afc-4892-ac2f-e13f0d9932f6,David Parker,Republican,2,upper,David,Parker,,dparker@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/parker.jpg,http://billstatus.ls.state.ms.us/members/senate/parker.xml;http://billstatus.ls.state.ms.us/members/senate/parker.xml,http://billstatus.ls.state.ms.us/members/senate/parker.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"4889 Bobo Place;Olive Branch, MS 38654",662-893-3309,,,,,,
ocd-person/6ef4eea4-f0df-4a53-a32a-30fbccb60807,De'Keither Stamps,Democratic,66,lower,De'Keither,Stamps,,dstamps@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/stamps.jpg,http://billstatus.ls.state.ms.us/members/house/stamps.xml,http://billstatus.ls.state.ms.us/members/house/stamps.xml,,,,,,,,,,,
ocd-person/d1572354-a456-47fa-aa21-58be9884a3bb,Dean Kirby,Republican,30,upper,Dean,Kirby,,dkirby@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/kirby.jpg,http://billstatus.ls.state.ms.us/members/senate/kirby.xml;http://billstatus.ls.state.ms.us/members/senate/Kirby.xml,http://billstatus.ls.state.ms.us/members/senate/kirby.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml;http://billstatus.ls.state.ms.us/members/senate/Kirby.xml,,,,"P.O. Box 54099;Pearl, MS 39288",601-932-1966,,,,,,
ocd-person/162c9460-3639-4f02-9334-32e058894b88,Debra Gibbs,Democratic,72,lower,Debra,Gibbs,,dgibbs@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).jpg,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).xml,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).xml,,,,"1223 Hallmark Drive;Jackson, MS 39206",,,,,,,
ocd-person/8c139a04-43ed-48c5-98cc-e2d308efa65b,"Dennis DeBar, Jr.",Republican,43,upper,Dennis,DeBar,,ddebar@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/debar.jpg,http://billstatus.ls.state.ms.us/members/senate/debar.xml;http://billstatus.ls.state.ms.us/members/senate/debar.xml,http://billstatus.ls.state.ms.us/members/senate/debar.xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"P.O. Box 1090;Leakesville, MS 39451",,,,,,,
ocd-person/3ea1bab4-64f2-4ff3-b0a9-e04a8caa3e9f,Derrick T. Simmons,Democratic,12,upper,Derrick T.,Simmons,,dsimmons@senate.ms.gov,,,,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).jpg,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).xml;http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).xml,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).xml;http://billstatus.ls.state.ms.us/members/ss_membs.xml,,,,"P. O. Box 1854;Greenville, MS 38702",662-378-8764,,,,,,
ocd-person/fd1a4542-8537-4af3-90c8-4052be561c66,Donnie Bell,Republican,21,lower,Donnie,Bell,,dbell@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/bell_(21st).jpg,http://billstatus.ls.state.ms.us/members/house/bell_(21st).xml,http://billstatus.ls.state.ms.us/members/house/bell_(21st).xml,,,,"836 Tucker Rd;Fulton, MS 38843",601-862-3385,,,,,,
ocd-person/2118023c-ed1d-455f-b3a6-faeefd0e87b5,Donnie Scoggin,Republican,89,lower,Donnie,Scoggin,,dscoggin@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/scoggin.jpg,http://billstatus.ls.state.ms.us/members/house/scoggin.xml,http://billstatus.ls.state.ms.us/members/house/scoggin.xml,,,,"1203 Pine Street;Ellisville, MS 39437",601-319-5421,,,,,,
ocd-person/e8d21f92-a17f-4bdc-ae8e-ebb0f2af563d,Doug McLeod,Republican,107,lower,Doug,McLeod,,dmcleod@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/mcleod.jpg,http://billstatus.ls.state.ms.us/members/house/mcleod.xml,http://billstatus.ls.state.ms.us/members/house/mcleod.xml,,,,"1211 Bexley Church Rd;Lucedale, MS 39452",601-947-3125,,,,,,
ocd-person/4fa41145-35bf-442b-bdfe-cf54ea53da69,Earle S. Banks,Democratic,67,lower,Earle S.,Banks,,ebankslaw@aol.com,,,,http://billstatus.ls.state.ms.us/members/house/banks.jpg,http://billstatus.ls.state.ms.us/members/house/banks.xml,http://billstatus.ls.state.ms.us/members/house/banks.xml,,,,"P. O. Box 2539;Jackson, MS 39207",601-355-5574,,,,,,
ocd-person/c38da14f-37fd-48fd-9903-e63ce18c1215,"Edward Blackmon, Jr.",Democratic,57,lower,Edward,Blackmon,,eblackmon@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/blackmon.jpg,http://billstatus.ls.state.ms.us/members/house/blackmon.xml,http://billstatus.ls.state.ms.us/members/house/blackmon.xml,,,,"P. O. Drawer 105;Canton, MS 39046",601-859-4202,,,,,,
ocd-person/002bdecd-2374-44d8-8280-e0636c5f4897,Fred Shanks,Republican,60,lower,Fred,Shanks,,fshanks@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/shanks.jpg,http://billstatus.ls.state.ms.us/members/house/shanks.xml,http://billstatus.ls.state.ms.us/members/house/shanks.xml,,,,"312 Busick Well Rd;Brandon, MS 39042",601-540-0041,,,,,,
ocd-person/2fe9c09d-6213-4576-b0e4-6e89330f41bc,Gene Newman,Republican,61,lower,Gene,Newman,,gnewman@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/newman.jpg,http://billstatus.ls.state.ms.us/members/house/newman.xml,http://billstatus.ls.state.ms.us/members/house/newman.xml,,,,"801 Country place Drive;Pearl, MS 39208",,,,,,,
ocd-person/c38f3e52-9594-4580-a280-bdaa11a33b66,Greg Haney,Republican,118,lower,Greg,Haney,,ghaney@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/haney.jpg,http://billstatus.ls.state.ms.us/members/house/haney.xml,http://billstatus.ls.state.ms.us/members/house/haney.xml,,,,"104 45th St;Gulfport, MS 39507",,,,,,,
ocd-person/745b9724-e66d-46ec-874a-d658f01b78a6,"Gregory Holloway, Sr.",Democratic,76,lower,Gregory,,,gholloway@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/holloway.jpg,http://billstatus.ls.state.ms.us/members/house/holloway.xml,http://billstatus.ls.state.ms.us/members/house/holloway.xml,,,,"115 Edgewood Drive;Hazlehurst, MS 39083",601-894-4228,,,,,,
ocd-person/4ead62fd-15e5-4662-8f9b-21a8b0fa8ebe,Henry Zuber III,Republican,113,lower,Henry,Zuber,,hzuber@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/zuber.jpg,http://billstatus.ls.state.ms.us/members/house/zuber.xml,http://billstatus.ls.state.ms.us/members/house/zuber.xml,,,,"429 Hanley Road;Ocean Springs, MS 39564",228-875-4866,,,,,,
ocd-person/3a2e8f7d-e657-45e2-93d7-2f5e8499ccfd,Hester Jackson McCray,Democratic,40,lower,,,,hmccray@house.ms.gov,,,,http://billstatus.ls.state.ms.us/members/house/mccray.jpg,http://billstatus.ls.state.ms.us/members/house/mccray.xml,http://billstatus.ls.state.ms.us/members/house/mccray.xml,,,,"3420 Laurel Wood Street;Horn Lake, MS 38637",,,,,,,
