Election year,State,Stage ID,Stage,Race ID,Race type,Office ID,Office level,Office branch,Office name,District name,District type,District OCDID,Seats up for election,Race URL,Candidate ID,Person ID,Name,First name,Last name,Ballotpedia URL,Gender,Party affiliation,Incumbent?,Election date,Stage canceled?,Candidate status,Write-in?,Stage is ranked choice?,Ranked-choice voting round,Votes for,Votes against,Partisan primary?,Campaign email,Other email,Campaign website,Personal website,Campaign Facebook,Personal Facebook,Campaign Twitter,Personal Twitter,Campaign Instagram,Personal Instagram,Campaign YouTube,Personal YouTube,Campaign mailing address,Campaign phone,LinkedIn
2022,CT,89731,General,54427,Regular,7298,Federal,Legislative,U.S. House Connecticut District 2,Connecticut District 2,Congress,ocd-division/country:us/state:ct/cd:2,1,"https://ballotpedia.org/Connecticut's_2nd_Congressional_District_election,_2022",140666,26753,Joe Courtney,Joe,Courtney,https://ballotpedia.org/Joe_Courtney,Male,Democratic Party,Yes,11/8/22,,On the Ballot,FALSE,FALSE,,,,,info@joecourtney.com,,https://www.joecourtney.com/,,https://www.facebook.com/CourtneyforCongress,https://www.facebook.com/joe.courtney.9212,JoeCourtneyCT,,,,,,"P.O. Box 1372, Vernon, CT 06066",860-882-3698,
2022,CT,89731,General,54427,Regular,7298,Federal,Legislative,U.S. House Connecticut District 2,Connecticut District 2,Congress,ocd-division/country:us/state:ct/cd:2,1,"https://ballotpedia.org/Connecticut's_2nd_Congressional_District_election,_2022",98366,40594,Mike France,Mike,France,https://ballotpedia.org/Mike_France,Male,Republican Party,No,11/8/22,,On the Ballot,FALSE,FALSE,,,,,rebecca@votemikefrance.com,,https://votemikefrance.com/,,https://www.facebook.com/MikeFranceforCongress,https://www.facebook.com/mike.france.14,MikeFranceCT2,,https://www.instagram.com/mikefrance4congress/,,,,"PO Box 222, Gales Ferry, CT 06335",860-538-1435,https://www.linkedin.com/in/mike-france-0938554/
2022,CT,120801,Primary,54428,Regular,4039,Federal,Legislative,U.S. House Connecticut District 3,Connecticut District 3,Congress,ocd-division/country:us/state:ct/cd:3,1,"https://ballotpedia.org/Connecticut's_3rd_Congressional_District_election,_2022",113674,34535,Lesley DeNardis,Lesley,DeNardis,https://ballotpedia.org/Lesley_DeNardis,Female,Republican Party,No,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,info@lesleyforcongress.com,,https://lesleyforcongress.com,,https://www.facebook.com/LesleyforCongress,https://www.facebook.com/lesley.denardis,lesleyforct,,,,https://www.youtube.com/channel/UC_a4INm3BHxdpJs_GKccJ6g,,,,https://www.linkedin.com/in/lesley-denardis-86323912/
2022,CT,120796,Primary,54428,Regular,4039,Federal,Legislative,U.S. House Connecticut District 3,Connecticut District 3,Congress,ocd-division/country:us/state:ct/cd:3,1,"https://ballotpedia.org/Connecticut's_3rd_Congressional_District_election,_2022",140667,48919,Rosa L. DeLauro,Rosa,DeLauro,https://ballotpedia.org/Rosa_DeLauro,Female,Democratic Party,Yes,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,rosa@rosadelauro.com,,https://rosadelauro.com/,,https://www.facebook.com/RosaDelauro/,,Rosa_DeLauro,,https://www.instagram.com/rosa_delauro/,,,,,,
2022,CT,89732,General,54428,Regular,4039,Federal,Legislative,U.S. House Connecticut District 3,Connecticut District 3,Congress,ocd-division/country:us/state:ct/cd:3,1,"https://ballotpedia.org/Connecticut's_3rd_Congressional_District_election,_2022",113674,34535,Lesley DeNardis,Lesley,DeNardis,https://ballotpedia.org/Lesley_DeNardis,Female,Republican Party,No,11/8/22,,On the Ballot,FALSE,FALSE,,,,,info@lesleyforcongress.com,,https://lesleyforcongress.com,,https://www.facebook.com/LesleyforCongress,https://www.facebook.com/lesley.denardis,lesleyforct,,,,https://www.youtube.com/channel/UC_a4INm3BHxdpJs_GKccJ6g,,,,https://www.linkedin.com/in/lesley-denardis-86323912/
2022,CT,89732,General,54428,Regular,4039,Federal,Legislative,U.S. House Connecticut District 3,Connecticut District 3,Congress,ocd-division/country:us/state:ct/cd:3,1,"https://ballotpedia.org/Connecticut's_3rd_Congressional_District_election,_2022",140667,48919,Rosa L. DeLauro,Rosa,DeLauro,https://ballotpedia.org/Rosa_DeLauro,Female,Democratic Party,Yes,11/8/22,,On the Ballot,FALSE,FALSE,,,,,rosa@rosadelauro.com,,https://rosadelauro.com/,,https://www.facebook.com/RosaDelauro/,,Rosa_DeLauro,,https://www.instagram.com/rosa_delauro/,,,,,,
2022,CT,89732,General,54428,Regular,4039,Federal,Legislative,U.S. House Connecticut District 3,Connecticut District 3,Congress,ocd-division/country:us/state:ct/cd:3,1,"https://ballotpedia.org/Connecticut's_3rd_Congressional_District_election,_2022",147881,374345,Amy Chai,Amy,Chai,https://ballotpedia.org/Amy_Chai,Female,Independent,No,11/8/22,,On the Ballot,FALSE,FALSE,,,,,,,https://docchai2022.com,,https://www.facebook.com/AmyDocChai2022,,docchai2022,,,,,,,,
2022,CT,120797,Primary,54429,Regular,10607,Federal,Legislative,U.S. House Connecticut District 4,Connecticut District 4,Congress,ocd-division/country:us/state:ct/cd:4,1,"https://ballotpedia.org/Connecticut's_4th_Congressional_District_election,_2022",140668,26013,Jim Himes,Jim,Himes,https://ballotpedia.org/Jim_Himes,Male,Democratic Party,Yes,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,teamhimes@himesforcongress.com,,https://www.himesforcongress.com/,,https://www.facebook.com/himesforcongress/,https://www.facebook.com/jim.himes.50596,jahimes,,https://www.instagram.com/himesforcongress/,,https://www.youtube.com/channel/UChNVx06t18A7xrBy2FPL1eA,,"857 Post Rd, #312, Fairfield, CT 06824",203-450-9395,https://www.linkedin.com/in/jim-himes-8919222b/
2022,CT,120802,Primary,54429,Regular,10607,Federal,Legislative,U.S. House Connecticut District 4,Connecticut District 4,Congress,ocd-division/country:us/state:ct/cd:4,1,"https://ballotpedia.org/Connecticut's_4th_Congressional_District_election,_2022",116050,299950,Jayme Stevenson,Jayme,Stevenson,https://ballotpedia.org/Jayme_Stevenson,Female,Republican Party,No,8/9/22,,On the Ballot,FALSE,FALSE,,,,TRUE,info@jaymestevensonforcongress.com,,https://jaymestevensonforcongress.com/,,https://www.facebook.com/jayme4congress,,JaymeStevenson,,https://www.instagram.com/jayme4congress/,,,,,914-589-8443,https://www.linkedin.com/in/jaymestevenson/
2022,CT,120802,Primary,54429,Regular,10607,Federal,Legislative,U.S. House Connecticut District 4,Connecticut District 4,Congress,ocd-division/country:us/state:ct/cd:4,1,"https://ballotpedia.org/Connecticut's_4th_Congressional_District_election,_2022",103733,323235,Michael Goldstein,Michael,Goldstein,https://ballotpedia.org/Michael_Goldstein_(Connecticut),Male,Republican Party,No,8/9/22,,On the Ballot,FALSE,FALSE,,,,TRUE,info@goldsteinforcongress.com,,https://www.goldsteinforcongress.com,,https://www.facebook.com/goldsteinforcongress,https://www.facebook.com/michael.goldstein.1829,DrMGoldstein,,https://www.instagram.com/drmichaelgoldstein,,,,,914-980-9696,https://www.linkedin.com/in/michael-goldstein-1996aa19/
2022,CT,89733,General,54429,Regular,10607,Federal,Legislative,U.S. House Connecticut District 4,Connecticut District 4,Congress,ocd-division/country:us/state:ct/cd:4,1,"https://ballotpedia.org/Connecticut's_4th_Congressional_District_election,_2022",140668,26013,Jim Himes,Jim,Himes,https://ballotpedia.org/Jim_Himes,Male,Democratic Party,Yes,11/8/22,,On the Ballot,FALSE,FALSE,,,,,teamhimes@himesforcongress.com,,https://www.himesforcongress.com/,,https://www.facebook.com/himesforcongress/,https://www.facebook.com/jim.himes.50596,jahimes,,https://www.instagram.com/himesforcongress/,,https://www.youtube.com/channel/UChNVx06t18A7xrBy2FPL1eA,,"857 Post Rd, #312, Fairfield, CT 06824",203-450-9395,https://www.linkedin.com/in/jim-himes-8919222b/
2022,CT,120803,Primary,54430,Regular,9539,Federal,Legislative,U.S. House Connecticut District 5,Connecticut District 5,Congress,ocd-division/country:us/state:ct/cd:5,1,"https://ballotpedia.org/Connecticut's_5th_Congressional_District_election,_2022",101962,19501,George Logan,George,Logan,https://ballotpedia.org/George_Logan_(Connecticut),Male,Republican Party,No,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,info@georgeloganforcongress.com,,https://www.georgeloganforcongress.com/,,https://www.facebook.com/GSLoganCT,https://www.facebook.com/gslogan1,GSLoganCT,,https://www.instagram.com/gsloganct/,,https://www.youtube.com/channel/UCIobBvDsNf8pjQf2ZXlf04g,,"P.O. Box 72 Ridgefield, CT 06877",,https://www.linkedin.com/in/george-logan-9108a8120/
2022,CT,120798,Primary,54430,Regular,9539,Federal,Legislative,U.S. House Connecticut District 5,Connecticut District 5,Congress,ocd-division/country:us/state:ct/cd:5,1,"https://ballotpedia.org/Connecticut's_5th_Congressional_District_election,_2022",140669,299615,Jahana Hayes,Jahana,Hayes,https://ballotpedia.org/Jahana_Hayes,Female,Democratic Party,Yes,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,info@jahanahayes.com,,https://jahanahayes.com/,,https://www.facebook.com/jahanahayesct,https://www.facebook.com/profile.php?id=100011062602605,JahanaHayesCT,JahanaHayes,,,,,"P.O. Box 1487, Waterbury, CT 06721",,https://www.linkedin.com/in/jahana-hayes-727b52164/
2022,CT,120803,Primary,54430,Regular,9539,Federal,Legislative,U.S. House Connecticut District 5,Connecticut District 5,Congress,ocd-division/country:us/state:ct/cd:5,1,"https://ballotpedia.org/Connecticut's_5th_Congressional_District_election,_2022",104271,342017,Michelle Botelho,Michelle,Botelho,https://ballotpedia.org/Michelle_Botelho,Female,Republican Party,No,8/9/22,Yes,Withdrew,FALSE,FALSE,,,,TRUE,makeconnecticutred@gmail.com,,https://michelleforconnecticut.com,,,https://www.facebook.com/profile.php?id=100068533090450,MBotForCongress,,https://www.instagram.com/michellebotelhoforcongress/,,https://www.youtube.com/channel/UCY1RNXqRY3_qIb2dhSSc_jw,,"P.O. Box 3134, Danbury, CT 06813",,https://www.linkedin.com/in/michelle-botelho-5655861b7/
2022,CT,120798,Primary,54430,Regular,9539,Federal,Legislative,U.S. House Connecticut District 5,Connecticut District 5,Congress,ocd-division/country:us/state:ct/cd:5,1,"https://ballotpedia.org/Connecticut's_5th_Congressional_District_election,_2022",118877,351570,Marcus Furze,Marcus,Furze,https://ballotpedia.org/Marcus_Furze,Male,Democratic Party,No,8/9/22,Yes,Withdrew,FALSE,FALSE,,,,TRUE,info@furzeforconnecticut.com,,https://furzeforconnecticut.com/,,https://www.facebook.com/profile.php?id=100080935151225,https://www.facebook.com/profile.php?id=100080305971502,MarcusFurzeCT,,https://www.instagram.com/marcusfurzect/,,,,,,https://www.linkedin.com/in/marcus-furze-4133b79b/
2022,CT,89734,General,54430,Regular,9539,Federal,Legislative,U.S. House Connecticut District 5,Connecticut District 5,Congress,ocd-division/country:us/state:ct/cd:5,1,"https://ballotpedia.org/Connecticut's_5th_Congressional_District_election,_2022",101962,19501,George Logan,George,Logan,https://ballotpedia.org/George_Logan_(Connecticut),Male,Republican Party,No,11/8/22,,On the Ballot,FALSE,FALSE,,,,,info@georgeloganforcongress.com,,https://www.georgeloganforcongress.com/,,https://www.facebook.com/GSLoganCT,https://www.facebook.com/gslogan1,GSLoganCT,,https://www.instagram.com/gsloganct/,,https://www.youtube.com/channel/UCIobBvDsNf8pjQf2ZXlf04g,,"P.O. Box 72 Ridgefield, CT 06877",,https://www.linkedin.com/in/george-logan-9108a8120/
2022,CT,89734,General,54430,Regular,9539,Federal,Legislative,U.S. House Connecticut District 5,Connecticut District 5,Congress,ocd-division/country:us/state:ct/cd:5,1,"https://ballotpedia.org/Connecticut's_5th_Congressional_District_election,_2022",140669,299615,Jahana Hayes,Jahana,Hayes,https://ballotpedia.org/Jahana_Hayes,Female,Democratic Party,Yes,11/8/22,,On the Ballot,FALSE,FALSE,,,,,info@jahanahayes.com,,https://jahanahayes.com/,,https://www.facebook.com/jahanahayesct,https://www.facebook.com/profile.php?id=100011062602605,JahanaHayesCT,JahanaHayes,,,,,"P.O. Box 1487, Waterbury, CT 06721",,https://www.linkedin.com/in/jahana-hayes-727b52164/
2022,CT,120805,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",104765,44312,Peter Lumaj,Peter,Lumaj,https://ballotpedia.org/Peter_Lumaj,Male,Republican Party,No,8/9/22,,On the Ballot,FALSE,FALSE,,,,TRUE,,,https://peterlumaj.com/,,https://www.facebook.com/peterlumajct,https://www.facebook.com/peter.lumaj,PeterLumaj,,https://www.instagram.com/peterlumajct/,https://www.instagram.com/peterlumaj/,https://www.youtube.com/channel/UC08wJz95VIVHGrdnDs3STKQ,,,,
2022,CT,120804,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",140665,46160,Richard Blumenthal,Richard,Blumenthal,https://ballotpedia.org/Richard_Blumenthal,Male,Democratic Party,Yes,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,,,https://richardblumenthal.com/,,https://www.facebook.com/dickblumenthal/,,DickBlumenthal,,,,,,"1111 Summer Street, Suite 301, Stamford, CT 06905",,
2022,CT,120805,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",110931,54458,Themis Klarides,Themis,Klarides,https://ballotpedia.org/Themis_Klarides,Female,Republican Party,No,8/9/22,,On the Ballot,FALSE,FALSE,,,,TRUE,,,https://themis2022.com/,,https://www.facebook.com/ThemisKlaridesCT,https://www.facebook.com/themis.klarides,RepTKlarides,,,https://www.instagram.com/themisklarides/,,,,,https://www.linkedin.com/in/themis-klarides-a1a4b7a4/
2022,CT,120805,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",96856,303360,John Flynn,John,Flynn,https://ballotpedia.org/John_Flynn_(Connecticut),Male,Republican Party,No,8/9/22,,Withdrew,FALSE,FALSE,,,,TRUE,johnflyn4ussenate@yahoo.com,,https://www.flynn2022ussenate.com/,,https://www.facebook.com/jflynn4ussenate/,https://www.facebook.com/john.flynn.16144606/,jflynn4ussenate,,,,https://www.youtube.com/channel/UC5vDBB3DkD06_dOgpyN1IDQ/,,"9 Ledge Rd Rowayton, CT 06853",475-258-1736,https://www.linkedin.com/in/john-j-flynn-9a37b645/
2022,CT,120805,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",96878,320542,Robert Hyde,Robert,Hyde,https://ballotpedia.org/Robert_Hyde,Male,Republican Party,No,8/9/22,,Withdrew,FALSE,FALSE,,,,TRUE,HydeforSenate@gmail.com,,https://hydeforsenate.com/,,https://www.facebook.com/hydeforsenate2022,https://www.facebook.com/hydeforsenate,,,https://www.instagram.com/hyde_for_senate/,,,,,860-836-8289,
2022,CT,120805,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",113444,339896,Leora Levy,Leora,Levy,https://ballotpedia.org/Leora_Levy,Female,Republican Party,No,8/9/22,,On the Ballot,FALSE,FALSE,,,,TRUE,Info@LeoraForCT.com,,https://leoraforct.com/,,https://www.facebook.com/LeoraLevyCT,https://www.facebook.com/leora.levy.5,LeoraLevyCT,,https://www.instagram.com/leoralevyct/,,https://www.youtube.com/channel/UCZuyOr4IycVcFpqrTCFB0Hg,,,,
2022,CT,120805,Primary,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",117509,350890,Nicholas Connors,Nicholas,Connors,https://ballotpedia.org/Nicholas_Connors,Male,Republican Party,No,8/9/22,,Withdrew,FALSE,FALSE,,,,TRUE,info@Connors22.com,,https://www.connors22.com/,,,,NicholasConnors,,,,,,"PO Box 555, New Canaan, CT 06840",,https://www.linkedin.com/in/nicholas-connors-33711b23/
2022,CT,89625,General,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",140665,46160,Richard Blumenthal,Richard,Blumenthal,https://ballotpedia.org/Richard_Blumenthal,Male,Democratic Party,Yes,11/8/22,,On the Ballot,FALSE,FALSE,,,,,,,https://richardblumenthal.com/,,https://www.facebook.com/dickblumenthal/,,DickBlumenthal,,,,,,"1111 Summer Street, Suite 301, Stamford, CT 06905",,
2022,CT,89625,General,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",141516,307547,Kristi Talmadge,Kristi,Talmadge,https://ballotpedia.org/Kristi_Talmadge,Female,Independent,No,11/8/22,,Candidacy Declared,FALSE,FALSE,,,,,,,,,,https://www.facebook.com/kristi.talmadge.94,Kristi4Senate,,,https://www.instagram.com/kltalmadge/,https://www.youtube.com/channel/UCnhZS2H0zXv8Sf9_V4AUOKA,,"9 Sharon Street, Bristol, CT 06010",860-936-5818,
2022,CT,89625,General,54852,Regular,7465,Federal,Legislative,U.S. Senate Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/United_States_Senate_election_in_Connecticut,_2022",130060,361211,Andrew Hyduchak,Andrew,Hyduchak,https://ballotpedia.org/Andrew_Hyduchak,Male,Independent,No,11/8/22,,Candidacy Declared,FALSE,FALSE,,,,,,,,,,https://www.facebook.com/ahyduchak,,,,,,,,,
2022,CT,120809,Primary,54013,Regular,3019,State,Executive,Attorney General of Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/Connecticut_Attorney_General_election,_2022",140672,58593,William Tong,William,Tong,https://ballotpedia.org/William_Tong,Male,Democratic Party,Yes,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,info@williamtong.com,,https://www.williamtong.com/,,https://www.facebook.com/teamtong2018/,https://www.facebook.com/profile.php?id=100006271035551,WilliamTongCT,,https://www.instagram.com/williamtongct/,,https://www.youtube.com/channel/UCxPkQeQ5QmTO-iI_0uewhsw,,"PO Box 541 Bristol, CT 06011",,https://www.linkedin.com/in/william-tong-a196bb1/
2022,CT,120815,Primary,54013,Regular,3019,State,Executive,Attorney General of Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/Connecticut_Attorney_General_election,_2022",140679,369132,Jessica Kordas,Jessica,Kordas,https://ballotpedia.org/Jessica_Kordas,Female,Republican Party,No,8/9/22,Yes,Advanced,FALSE,FALSE,,,,TRUE,info@jkordas2022.com,,https://www.jessicakordas2022.com/,,https://www.facebook.com/jessicakordas2022,,Jkordas2022,,https://www.instagram.com/jessicakordas2022/,,,,,,https://www.linkedin.com/in/jessicakordas/
2022,CT,90364,General,54013,Regular,3019,State,Executive,Attorney General of Connecticut,Connecticut,State,ocd-division/country:us/state:ct,1,"https://ballotpedia.org/Connecticut_Attorney_General_election,_2022",140672,58593,William Tong,William,Tong,https://ballotpedia.org/William_Tong,Male,Democratic Party,Yes,11/8/22,,On the Ballot,FALSE,FALSE,,,,,info@williamtong.com,,https://www.williamtong.com/,,https://www.facebook.com/teamtong2018/,https://www.facebook.com/profile.php?id=100006271035551,WilliamTongCT,,https://www.instagram.com/williamtongct/,,https://www.youtube.com/channel/UCxPkQeQ5QmTO-iI_0uewhsw,,"PO Box 541 Bristol, CT 06011",,https://www.linkedin.com/in/william-tong-a196bb1/
