name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,image,party,office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,rss,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_date,confirmed_date,term_end_date,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Jahana Hayes,Jahana,,Hayes,,,,,Democratic Party,U.S. House Connecticut District 5,U.S. Representative,CT,Incumbent,Connecticut Congressional District 5,,,Female,1973-03-08,,,,,,,,https://hayes.house.gov,,,https://www.twitter.com/RepJahanaHayes,,,,,,,,,,,,,,,,,1415 Longworth House Office Building,,,202-225-4476,,,,,,,,,,,,,,412763,181744,299615,,,,/g/11cn8wstn6,https://ballotpedia.org/Jahana_Hayes,https://api.propublica.org/congress/v1/members/H001081.json,9539,,,H8CT05245,,,ocd-division/country:us/state:ct/cd:5,,
Richard Blumenthal,Richard,,Blumenthal,,,,,Democratic Party,U.S. Senate Connecticut,U.S. Senator,CT,Incumbent,Connecticut Statewide,,,Male,1946-02-13,,,,,,,,https://www.blumenthal.senate.gov,,,https://www.twitter.com/SenBlumenthal,,,https://www.youtube.com/c/SenatorBlumenthal,,,,,,https://www.facebook.com/SenBlumenthal,,,,,,https://www.blumenthal.senate.gov/rss/feeds/?type=press,,706 Hart Senate Office Building,,,202-224-2823,,202-224-9673,,https://www.blumenthal.senate.gov/contact/,,,,,,,,S341,21799,412490,1568,46160,,41101,,/m/03tg8m,https://ballotpedia.org/Richard_Blumenthal,https://api.propublica.org/congress/v1/members/B001277.json,7465,,,S0CT00177,,,ocd-division/country:us/state:ct,,
John Flynn,John,,Flynn,,,,,Independent Party,U.S. Senate Connecticut,,CT,Challenger,Connecticut Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303360,,,,,https://ballotpedia.org/John_Flynn_(Connecticut),,7465,,,,,,ocd-division/country:us/state:ct,,
Kristi Talmadge,Kristi,,Talmadge,,,,,Independent,U.S. Senate Connecticut,,CT,Challenger,Connecticut Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307547,,,,,https://ballotpedia.org/Kristi_Talmadge,,7465,,,,,,ocd-division/country:us/state:ct,,
Leora Levy,Leora,R.,Levy,,,,,Republican Party,U.S. Senate Connecticut,U.S. Senator,CT,Challenger,Connecticut Statewide,,,Female,,,,,,,,Info@LeoraforCT.com,,,https://leoraforct.com/,,,https://www.twitter.com/LeoraLevyCT,,,https://www.youtube.com/channel/UCZuyOr4IycVcFpqrTCFB0Hg,,,https://www.instagram.com/leoralevyct/,,https://www.facebook.com/leora.levy.5,https://www.facebook.com/LeoraLevyCT,,,,,,,,,,,,,,,,,,,,,,,,,339896,,,https://en.wikipedia.org/wiki/Leora_Levy,,https://ballotpedia.org/Leora_Levy,,7465,,,,,,ocd-division/country:us/state:ct,,
Andrew Hyduchak,Andrew,,Hyduchak,,,,,Independent,U.S. Senate Connecticut,,CT,Challenger,Connecticut Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361211,,,,,https://ballotpedia.org/Andrew_Hyduchak,,7465,,,,,,ocd-division/country:us/state:ct,,
William Tong,William,,Tong,,,,,Democratic Party,Attorney General of Connecticut,,CT,Incumbent,Connecticut Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58593,,,,,https://ballotpedia.org/William_Tong,,3019,,,,,,ocd-division/country:us/state:ct,,
Jessica Kordas,Jessica,,Kordas,,,,,Republican Party,Attorney General of Connecticut,,CT,Challenger,Connecticut Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369132,,,,,https://ballotpedia.org/Jessica_Kordas,,3019,,,,,,ocd-division/country:us/state:ct,,
Sean Scanlon,Sean,,Scanlon,,,,http://www2.housedems.ct.gov/Scanlon/images/Scanlon_HS.jpg,Democratic Party,Connecticut Comptroller,Connecticut State Representative,CT,Challenger,Connecticut Statewide,,,Male,,,,,,Sean.Scanlon@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"405 North River Street;Guilford, CT 06437",,,,,,,,,,,,,,,,,,50845,,,,,https://ballotpedia.org/Sean_Scanlon,,8556,,,,,,ocd-division/country:us/state:ct,ocd-person/b56af509-8913-42b4-85bc-3df186448b01,
Mary Fay,Mary,,Fay,,,,,Republican Party,Connecticut Comptroller,,CT,Challenger,Connecticut Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303256,,,,,https://ballotpedia.org/Mary_Fay,,8556,,,,,,ocd-division/country:us/state:ct,,
Dominic Rapini,Dominic,,Rapini,,,,https://www.dominicforct.us/wp-content/uploads/2021/08/Issues-new.jpg,Republican Party,Connecticut Secretary of State,Connecticut Secretary of State,CT,Challenger,Connecticut Statewide,,,Male,,,,,,,,Info@DominicForCT.us,,,https://www.dominicforct.us/,,,https://www.twitter.com/dominicforct,,,https://www.youtube.com/channel/UCwS632vEe-w9AegPE-e-PPQ,,,https://www.instagram.com/dominicrapini/,,,https://www.facebook.com/dominicforct.us,,,,,,,,(475) 837-2500,,,,,,,,,,,,,,,,,289728,,,,,https://ballotpedia.org/Dominic_Rapini,,12435,,,,,,ocd-division/country:us/state:ct,,
Stephanie Thomas,Stephanie,,Thomas,,,,"https://img1.wsimg.com/isteam/ip/cbfe6f38-0968-427b-b6c5-498e54b3f3ed/42791038_567535227014976_5659689817114411008_o.jpg/:/cr=t:0%25,l:0%25,w:100%25,h:100%25/rs=w:400,cg:true",Democratic Party,Connecticut Secretary of State,Connecticut Secretary of State,CT,Challenger,Connecticut Statewide,,,Female,,,,,,Stephanie.Thomas@cga.ct.gov,,info@votestephanie.com,,,https://votestephaniethomas.com/,,,https://www.twitter.com/StephanieforCT,,,https://www.youtube.com/channel/UCDhO6dQPYGeBeOx3Xa9AQDA,,,https://www.instagram.com/votestephaniethomas/,,https://www.facebook.com/stephanie.thomas.3726613,https://www.facebook.com/votestephaniethomas,,,,,"P.O. Box 314, Wilton, CT 06897",,", CT",(203) 939-9507,,,,,,,,,,,,,,,,,306622,,,https://en.wikipedia.org/wiki/Stephanie_Thomas,,https://ballotpedia.org/Stephanie_Thomas_(Connecticut),,12435,,,,,,ocd-division/country:us/state:ct,ocd-person/ea5497d0-5a3b-4dcc-9d13-5d50a586cf2b,
Harry Arora,Harry,,Arora,,,,https://www.cthousegop.com/arora/wp-content/uploads/sites/85/2020/03/State-Rep.-Harry-Arora-2020-Headshot-220x300.jpg,Republican Party,Connecticut Treasurer,Connecticut State Representative,CT,Challenger,Connecticut Statewide,,,Male,,,,,,harry.arora@housegop.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"300 Capitol Ave., LOB; Hartford, CT 06106",,,,,,,,,,,,,,,,,,293404,,,,,https://ballotpedia.org/Harry_Arora,,2124,,,,,,ocd-division/country:us/state:ct,ocd-person/2253e194-1b93-4973-a76e-7fc39ad1727b,
Erick Russell,Erick,,Russell,,,,"https://static.wixstatic.com/media/bfb9fb_48ea9a95d8894e3cbf5590bd4d894880~mv2.jpg/v1/crop/x_98,y_0,w_526,h_549/fill/w_460,h_480,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_0940_JPG.jpg",Democratic Party,Connecticut Treasurer,Connecticut State Treasurer,CT,Challenger,Connecticut Statewide,,,,,,,,,,,,,https://www.pullcom.com/people-erickrussell,https://www.erickforct.com/,,,https://www.twitter.com/ErickRussellCT,,,,,,https://www.instagram.com/erickrussellct/,,,https://www.facebook.com/ErickRussellCT/,,,,,,,,,,,,,,,,,,,,,,,,,369134,,,,,https://ballotpedia.org/Erick_Russell,,2124,,,,,,ocd-division/country:us/state:ct,,
Bob Stefanowski,Bob,,Stefanowski,,,,,Republican Party,Governor of Connecticut,,CT,Challenger,Connecticut Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291873,,,,,https://ballotpedia.org/Bob_Stefanowski,,12378,,,,,,ocd-division/country:us/state:ct,,
Ned Lamont,Ned,,Lamont,,,,,Democratic Party,Governor of Connecticut,,CT,Incumbent,Connecticut Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296730,,,,,https://ballotpedia.org/Ned_Lamont,,12378,,,,,,ocd-division/country:us/state:ct,,
Michelle Louise Bicking,Michelle,Louise,Bicking,,,,,Green Party,Governor of Connecticut,,CT,Challenger,Connecticut Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305489,,,,,https://ballotpedia.org/Michelle_Louise_Bicking,,12378,,,,,,ocd-division/country:us/state:ct,,
Aaron Lewis,Aaron,,Lewis,,,,,Libertarian Party,Governor of Connecticut,,CT,Challenger,Connecticut Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374354,,,,,https://ballotpedia.org/Aaron_Lewis,,12378,,,,,,ocd-division/country:us/state:ct,,
Laura Devlin,Laura,M.,Devlin,,,,https://www.cthousegop.com/devlin/wp-content/uploads/sites/22/2021/09/Devlin_ApprovedHeadshot-300x291.jpg,Republican Party,Lieutenant Governor of Connecticut,Connecticut State Representative,CT,Challenger,Connecticut Statewide,,,Female,,,,,,Laura.Devlin@housegop.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"85 Brett Lane;Fairfield, CT 06824",,,,,,,,,,,,,,,,,,33873,,,,,https://ballotpedia.org/Laura_Devlin,,28845,,,,,,ocd-division/country:us/state:ct,ocd-person/c1eb186b-4a6d-4a5f-9afe-a52005a4bc62,
Susan Bysiewicz,Susan,,Bysiewicz,,,,,Democratic Party,Lieutenant Governor of Connecticut,,CT,Incumbent,Connecticut Statewide,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53322,,,,,https://ballotpedia.org/Susan_Bysiewicz,,28845,,,,,,ocd-division/country:us/state:ct,,
Matthew Ritter,Matthew,,Ritter,,,,http://www2.housedems.ct.gov/Ritter/images/Ritter_HS.jpg,Democratic Party,Connecticut State House District 1,Connecticut State Representative,CT,Incumbent,Connecticut State House District 1,,,Male,,,,,,Matthew.Ritter@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"169 N. Beacon Street;Hartford, CT 06105",,,860-519-5685,,,,,,,,,,,,,,,38555,,,,,https://ballotpedia.org/Matthew_Ritter,,7976,,,,,,ocd-division/country:us/state:ct/sldl:1,ocd-person/2a91c3d6-433a-4e8f-b5a5-38fc80b8ea57,
Henry Genga,Henry,J.,Genga,,,,http://www2.housedems.ct.gov/Genga/images/Genga_HS.jpg,Democratic Party,Connecticut State House District 10,Connecticut State Representative,CT,Incumbent,Connecticut State House District 10,,,Male,,,,,,henry.genga@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"5 Elaine Drive;East Hartford, CT 06118",,,860-568-6395,,,,,,,,,,,,,,,21323,,,,,https://ballotpedia.org/Henry_Genga,,17947,,,,,,ocd-division/country:us/state:ct/sldl:10,ocd-person/c07f613b-b79d-4e11-b959-589c8cefac41,
Anthony Moran,Anthony,,Moran,,,,,Republican Party,Connecticut State House District 100,Connecticut State Representative,CT,Challenger,Connecticut State House District 100,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557,,,,,https://ballotpedia.org/Anthony_Moran,,8550,,,,,,ocd-division/country:us/state:ct/sldl:100,,
Quentin Williams,Quentin,,Williams,,,,http://www2.housedems.ct.gov/Phipps/images/Phipps_HS.jpg,Democratic Party,Connecticut State House District 100,Connecticut State Representative,CT,Incumbent,Connecticut State House District 100,,,Male,,,,,,Quentin.Williams@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"89 Bretton Road;Middletown, CT 06457",,,860-830-5407,,,,,,,,,,,,,,,303325,,,,,https://ballotpedia.org/Quentin_Williams,,8550,,,,,,ocd-division/country:us/state:ct/sldl:100,ocd-person/46678375-9195-4d3a-8aef-6476397f1491,
John-Michael Parker,John-Michael,,Parker,,,,http://www2.housedems.ct.gov/Parker/images/Parker_HS.jpg,Democratic Party,Connecticut State House District 101,Connecticut State Representative,CT,Incumbent,Connecticut State House District 101,,,Male,,,,,,JohnMichael.Parker@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,", CT",,,,,,,,,,,,,,,,,,303327,,,,,https://ballotpedia.org/John-Michael_Parker,,1505,,,,,,ocd-division/country:us/state:ct/sldl:101,ocd-person/7e0711c4-57d1-405e-afe7-33df0bf064d6,
John Rasimas,John,,Rasimas,,,,,Republican Party,Connecticut State House District 101,Connecticut State Representative,CT,Challenger,Connecticut State House District 101,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368717,,,,,https://ballotpedia.org/John_Rasimas,,1505,,,,,,ocd-division/country:us/state:ct/sldl:101,,
Robin Comey,Robin,E.,Comey,,,,http://www2.housedems.ct.gov/Comey/images/Comey_HS.jpg,Democratic Party,Connecticut State House District 102,Connecticut State Representative,CT,Incumbent,Connecticut State House District 102,,,Female,,,,,,Robin.Comey@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"109 Shore Drive;Branford, CT 06405",,,203-415-5613,,,,,,,,,,,,,,,303328,,,,,https://ballotpedia.org/Robin_Comey,,5718,,,,,,ocd-division/country:us/state:ct/sldl:102,ocd-person/5d963d6d-74c1-4282-9ad4-592c3760bead,
Ray Ingraham,Ray,,Ingraham,,,,,Republican Party,Connecticut State House District 102,Connecticut State Representative,CT,Challenger,Connecticut State House District 102,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368718,,,,,https://ballotpedia.org/Ray_Ingraham,,5718,,,,,,ocd-division/country:us/state:ct/sldl:102,,
Liz Linehan,Liz,,Linehan,,,,http://www2.housedems.ct.gov/Linehan/images/Linehan_HS.jpg,Democratic Party,Connecticut State House District 103,Connecticut State Representative,CT,Incumbent,Connecticut State House District 103,,,Female,,,,,,Liz.Linehan@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"Legislative Office Building; Hartford, CT 06106",,,,,,,,,,,,,,,,,,35187,,,,,https://ballotpedia.org/Liz_Linehan,,483,,,,,,ocd-division/country:us/state:ct/sldl:103,ocd-person/96e6350e-71c4-4031-8af8-a989d0ec3a01,
Christopher Bahadosingh,Christopher,,Bahadosingh,,,,,Republican Party,Connecticut State House District 103,Connecticut State Representative,CT,Challenger,Connecticut State House District 103,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368719,,,,,https://ballotpedia.org/Christopher_Bahadosingh,,483,,,,,,ocd-division/country:us/state:ct/sldl:103,,
Kara Rochelle,Kara,,Rochelle,,,,http://www2.housedems.ct.gov/Rochelle/images/Rochelle_HS.jpg,Democratic Party,Connecticut State House District 104,Connecticut State Representative,CT,Incumbent,Connecticut State House District 104,,,Female,,,,,,Kara.Rochelle@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"Legislative Office Building; Hartford, CT 06106",,,,,,,,,,,,,,,,,,303331,,,,,https://ballotpedia.org/Kara_Rochelle,,231,,,,,,ocd-division/country:us/state:ct/sldl:104,ocd-person/3969673d-4a3e-487e-a572-42ce9f79e6dd,
Josh Shuart,Josh,,Shuart,,,,,Republican Party,Connecticut State House District 104,Connecticut State Representative,CT,Challenger,Connecticut State House District 104,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368720,,,,,https://ballotpedia.org/Josh_Shuart,,231,,,,,,ocd-division/country:us/state:ct/sldl:104,,
Nicole Klarides-Ditria,Nicole,,Klarides-Ditria,,,,https://cga.ct.gov/legpics/105.png?ver=,Republican Party,Connecticut State House District 105,Connecticut State Representative,CT,Incumbent,Connecticut State House District 105,,,Female,,,,,,Nicole.Klarides-Ditria@housegop.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"23 Osprey Drive;Seymour, CT 06483",,,,,,,,,,,,,,,,,,42198,,,,,https://ballotpedia.org/Nicole_Klarides-Ditria,,21011,,,,,,ocd-division/country:us/state:ct/sldl:105,ocd-person/71c15656-a6f4-4b95-9537-69a82b2cb54c,
Mitch Bolinsky,Mitch,,Bolinsky,,,,https://www.cthousegop.com/bolinsky/wp-content/uploads/sites/8/2016/12/Bolinsky-Bio-Web-Sized.jpg,Republican Party,Connecticut State House District 106,Connecticut State Representative,CT,Incumbent,Connecticut State House District 106,,,Male,,,,,,Mitch.Bolinsky@housegop.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"3 Wiley Lane;Newtown, CT 06470",,,,,,,,,,,,,,,,,,41211,,,,,https://ballotpedia.org/Mitch_Bolinsky,,14477,,,,,,ocd-division/country:us/state:ct/sldl:106,ocd-person/5af50689-4e90-49b1-8544-7a00048dad99,
Phoebe Holmes,Phoebe,,Holmes,,,,,Democratic Party,Connecticut State House District 107,Connecticut State Representative,CT,Challenger,Connecticut State House District 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365767,,,,,https://ballotpedia.org/Phoebe_Holmes,,4546,,,,,,ocd-division/country:us/state:ct/sldl:107,,
Marty Foncello,Marty,,Foncello,,,,,Republican Party,Connecticut State House District 107,Connecticut State Representative,CT,Challenger,Connecticut State House District 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365768,,,,,https://ballotpedia.org/Marty_Foncello,,4546,,,,,,ocd-division/country:us/state:ct/sldl:107,,
Pat Callahan,Pat,,Callahan,,,,,Republican Party,Connecticut State House District 108,Connecticut State Representative,CT,Incumbent,Connecticut State House District 108,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325234,,,,,https://ballotpedia.org/Pat_Callahan,,30473,,,,,,ocd-division/country:us/state:ct/sldl:108,,
Jeff Ginsburg,Jeff,,Ginsburg,,,,,Democratic Party,Connecticut State House District 108,Connecticut State Representative,CT,Challenger,Connecticut State House District 108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370055,,,,,https://ballotpedia.org/Jeff_Ginsburg_(Connecticut),,30473,,,,,,ocd-division/country:us/state:ct/sldl:108,,
Farley Santos,Farley,,Santos,,,,,Democratic Party,Connecticut State House District 109,Connecticut State Representative,CT,Challenger,Connecticut State House District 109,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289693,,,,,https://ballotpedia.org/Farley_Santos,,25810,,,,,,ocd-division/country:us/state:ct/sldl:109,,
Jesy Fernandez,Jesy,,Fernandez,,,,,Republican Party,Connecticut State House District 109,Connecticut State Representative,CT,Challenger,Connecticut State House District 109,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368721,,,,,https://ballotpedia.org/Jesy_Fernandez,,25810,,,,,,ocd-division/country:us/state:ct/sldl:109,,
Jeffrey Currey,Jeffrey,,Currey,,,,,Democratic Party,Connecticut State House District 11,Connecticut State Representative,CT,Incumbent,Connecticut State House District 11,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24788,,,,,https://ballotpedia.org/Jeffrey_A._Currey,,4577,,,,,,ocd-division/country:us/state:ct/sldl:11,,
Bob Godfrey,Bob,,Godfrey,,,,http://www2.housedems.ct.gov/Godfrey/images/Godfrey_HS.jpg,Democratic Party,Connecticut State House District 110,Connecticut State Representative,CT,Incumbent,Connecticut State House District 110,,,Male,,,,,,Bob.Godfrey@cga.ct.gov,,,,,,,,,,,,,,,,,,,,,,,,"13 Stillman Avenue;Danbury, CT 06810",,,203-778-5127,,,,,,,,,,,,,,,4927,,,,,https://ballotpedia.org/Bob_Godfrey,,9124,,,,,,ocd-division/country:us/state:ct/sldl:110,ocd-person/97e1ed70-218e-41d6-abad-73cf8c717c5b,
Eric Gleissner,Eric,,Gleissner,,,,,Republican Party,Connecticut State House District 110,Connecticut State Representative,CT,Challenger,Connecticut State House District 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368722,,,,,https://ballotpedia.org/Eric_Gleissner,,9124,,,,,,ocd-division/country:us/state:ct/sldl:110,,
