name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,image,party,office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,rss,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_date,confirmed_date,term_end_date,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Conor Halbleib,Conor,,Halbleib,,,,,Democratic Party,U.S. House Kentucky District 5,U.S. Representative,KY,Challenger,Kentucky Congressional District 5,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343753,,,,,https://ballotpedia.org/Conor_Halbleib,,3578,,,,,,ocd-division/country:us/state:ky/cd:5,,
Andy Barr,Andy,,Barr,,,,https://barr.house.gov/_cache/files/f/8/f81cce97-7878-482b-a100-eec971c39b19/A0E4AECC6C337061797EEE6FECC25FC0.repbarrofficialphoto-display.jpg,Republican Party,U.S. House Kentucky District 6,U.S. Representative,KY,Incumbent,Kentucky Congressional District 6,,,Male,1973-07-24,,,,,,,info@andybarrforcongress.com,https://barr.house.gov,,https://www.andybarrforcongress.com/,https://www.twitter.com/RepAndyBarr,,https://www.twitter.com/barrforcongress,https://www.youtube.com/user/RepAndyBarr,,,https://www.instagram.com/repandybarr/,,,https://www.facebook.com/RepAndyBarr,,https://www.facebook.com/BarrForCongress,,,,,"P.O. Box 2059, Lexington, KY 40588",2430 Rayburn House Office Building,,(859) 368-8307,202-225-4706,,,,,,,,,,,,,61848,412541,117290,1846,,21333,https://en.wikipedia.org/wiki/Andy_Barr_(American_politician),/m/0ddc6r6,https://ballotpedia.org/Andy_Barr,https://api.propublica.org/congress/v1/members/B001282.json,7170,,,H0KY06104,,,ocd-division/country:us/state:ky/cd:6,,
Geoff Young,Geoff,,Young,,,,,Democratic Party,U.S. House Kentucky District 6,U.S. Representative,KY,Challenger,Kentucky Congressional District 6,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330,,,,,https://ballotpedia.org/Geoff_Young,,7170,,,,,,ocd-division/country:us/state:ky/cd:6,,
Randy Cravens,Randy,,Cravens,,,,,Democratic Party,U.S. House Kentucky District 6,U.S. Representative,KY,Challenger,Kentucky Congressional District 6,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371813,,,,,https://ballotpedia.org/Randy_Cravens,,7170,,,,,,ocd-division/country:us/state:ky/cd:6,,
Maxwell Froedge,Maxwell,,Froedge,,,,,No Party Affiliation,U.S. House Kentucky District 6,U.S. Representative,KY,Challenger,Kentucky Congressional District 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374350,,,,,https://ballotpedia.org/Maxwell_Froedge,,7170,,,,,,ocd-division/country:us/state:ky/cd:6,,
Charles Booker,Charles,,Booker,,,,"https://www.gannett-cdn.com/presto/2020/01/17/PLOU/f3aadfda-c54d-46dd-9358-9114034955eb-Charles_Booker.JPG?crop=6719,3780,x0,y341&width=3200&height=1801&format=pjpg&auto=webp",Democratic Party,U.S. Senate Kentucky,U.S. Senator,KY,Challenger,Kentucky Statewide,,,Male,,,,,,,,info@charlesbooker.org,,,https://charlesbooker.org/,,,https://www.twitter.com/Booker4KY,,,https://www.youtube.com/channel/UCtw_5pir8O7aY9ZFePWCIgg,,,https://www.instagram.com/Booker4KY/,,https://www.facebook.com/charles.j.booker,https://www.facebook.com/Booker4KY,,,,,"PO Box 4369 Louisville, KY 40212",,,,,,,,,,,,,,,,,,,,7957,,,https://en.wikipedia.org/wiki/Charles_Booker_(American_politician),,https://ballotpedia.org/Charles_Booker,,1259,,,,,,ocd-division/country:us/state:ky,,
Rand Paul,Rand,,Paul,,,,https://cdn.britannica.com/96/150396-050-B1CFCD89/Rand-Paul-2011.jpg,Republican Party,U.S. Senate Kentucky,U.S. Senator,KY,Incumbent,Kentucky Statewide,,,Male,1963-01-07,,,,,,,,https://www.paul.senate.gov,,https://randpaul.com/,https://www.twitter.com/senrandpaul,https://www.twitter.com/RandPaul,https://www.twitter.com/RandPaul,https://www.youtube.com/c/SenatorRandPaul,https://www.youtube.com/c/randpaul,https://www.youtube.com/c/randpaul,https://www.instagram.com/senatorrandpaul/,,https://www.instagram.com/drrandpaul/,https://www.facebook.com/SenatorRandPaul,https://www.facebook.com/rand.paul.7,https://www.facebook.com/RandPaul,,,,,"PO Box 72928 Newport, KY 41072",167 Russell Senate Office Building,,(502) 890-4868,202-224-4343,,202-228-1373,,https://www.paul.senate.gov/connect/email-rand,,,,,,,,S348,9265241,412492,117285,45154,,41104,https://en.wikipedia.org/wiki/Rand_Paul,/m/05pdb7q,https://ballotpedia.org/Rand_Paul,https://api.propublica.org/congress/v1/members/P000603.json,1259,,,S0KY00156,,,ocd-division/country:us/state:ky,,
David Biery,David,,Biery,,,,,Independent,U.S. Senate Kentucky,,KY,Challenger,Kentucky Statewide,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337380,,,,,https://ballotpedia.org/David_Biery,,1259,,,,,,ocd-division/country:us/state:ky,,
Steven Rudy,Steven,Jack,Rudy,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house1.jpg,Republican Party,Kentucky State House District 1,Kentucky State Representative,KY,Incumbent,Kentucky State House District 1,,,Male,,,,,,Steven.Rudy@lrc.ky.gov,,,,,https://www.rudyforky.com/,,,https://www.twitter.com/kyrudy,,,,,,,,https://www.facebook.com/steven.rudy1,,,,,,,,"702 Capital Ave Annex Room 304 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,53088,,,https://en.wikipedia.org/wiki/Steven_Rudy,,https://ballotpedia.org/Steven_Rudy,,23793,,,,,,ocd-division/country:us/state:ky/sldl:1,ocd-person/f73e54d0-9547-4688-b97d-4818b104d160,
Josh Calloway,Josh,,Calloway,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house10.jpg,Republican Party,Kentucky State House District 10,Kentucky State Representative,KY,Incumbent,Kentucky State House District 10,,,Male,,,,,,Josh.Calloway@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 413 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,294535,,,,,https://ballotpedia.org/Josh_Calloway,,7355,,,,,,ocd-division/country:us/state:ky/sldl:10,ocd-person/f218fb5a-2336-4f82-b192-acc3893dabdf,
John Whipple,John,,Whipple,,,,,Independent Party,Kentucky State House District 10,Kentucky State Representative,KY,Challenger,Kentucky State House District 10,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326988,,,,,https://ballotpedia.org/John_Whipple,,7355,,,,,,ocd-division/country:us/state:ky/sldl:10,,
Scott Sharp,Scott,,Sharp,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house100.jpg,Republican Party,Kentucky State House District 100,Kentucky State Representative,KY,Incumbent,Kentucky State House District 100,,,Male,,,,,,Scott.Sharp@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 424 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,294295,,,,,https://ballotpedia.org/Scott_Sharp,,6148,,,,,,ocd-division/country:us/state:ky/sldl:100,ocd-person/65469c71-edc2-4c9f-87da-bcf4d3277591,
Jonathan Dixon,Jonathan,,Dixon,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house11.jpg,Republican Party,Kentucky State House District 11,Kentucky State Representative,KY,Incumbent,Kentucky State House District 11,,,Male,,,,,,Jonathan.Dixon@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 413 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,322035,,,,,https://ballotpedia.org/Jonathan_Dixon,,15589,,,,,,ocd-division/country:us/state:ky/sldl:11,ocd-person/88d36395-f0ac-4da3-837b-39f5a797e83b,
Velvet Dowdy,Velvet,,Dowdy,,,,,Democratic Party,Kentucky State House District 11,Kentucky State Representative,KY,Challenger,Kentucky State House District 11,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343764,,,,,https://ballotpedia.org/Velvet_Dowdy,,15589,,,,,,ocd-division/country:us/state:ky/sldl:11,,
Jim Gooch Jr.,Jim,,Gooch,,,Jr.,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house12.jpg,Republican Party,Kentucky State House District 12,Kentucky State Representative,KY,Incumbent,Kentucky State House District 12,,,Male,,,,,,Jim.Gooch@lrc.ky.gov,,,,,,,,,,,,,,,https://www.facebook.com/RepresentativeJimGooch,,,,,,,,,"702 Capital Ave Annex Room 376 Frankfort, KY 40601",,,270-667-7327,,,,,,,,,,,,,,,25969,,,https://en.wikipedia.org/wiki/Jim_Gooch_(politician),,https://ballotpedia.org/Jim_Gooch_Jr.,,10926,,,,,,ocd-division/country:us/state:ky/sldl:12,ocd-person/f40ed494-ce37-43f4-b323-1bc2b6197831,
Alan Lossner,Alan,,Lossner,,,,,Democratic Party,Kentucky State House District 12,Kentucky State Representative,KY,Challenger,Kentucky State House District 12,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343765,,,,,https://ballotpedia.org/Alan_Lossner,,10926,,,,,,ocd-division/country:us/state:ky/sldl:12,,
D.J. Johnson,D.J.,,Johnson,,,,,Republican Party,Kentucky State House District 13,Kentucky State Representative,KY,Incumbent,Kentucky State House District 13,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10708,,,,,https://ballotpedia.org/D.J._Johnson_(Kentucky),,839,,,,,,ocd-division/country:us/state:ky/sldl:13,,
Michael Johnson,Michael,,Johnson,,,,,Democratic Party,Kentucky State House District 13,Kentucky State Representative,KY,Challenger,Kentucky State House District 13,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342038,,,,,https://ballotpedia.org/Michael_Johnson_(Kentucky_House_of_Representatives_candidate),,839,,,,,,ocd-division/country:us/state:ky/sldl:13,,
Scott Lewis,Scott,,Lewis,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house14.jpg,Republican Party,Kentucky State House District 14,Kentucky State Representative,KY,Incumbent,Kentucky State House District 14,,,Male,,,,,,Scott.Lewis@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 316A Frankfort, KY 40601",,,,,,,,,,,,,,,,,,294541,,,,,https://ballotpedia.org/Scott_Lewis_(Kentucky),,5678,,,,,,ocd-division/country:us/state:ky/sldl:14,ocd-person/07773b3f-387f-4e4e-ba79-571940c186f0,
Britt Hernandez-Stevenson,Britt,,Hernandez-Stevenson,,,,,Democratic Party,Kentucky State House District 15,Kentucky State Representative,KY,Challenger,Kentucky State House District 15,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343766,,,,,https://ballotpedia.org/Britt_Hernandez-Stevenson,,10943,,,,,,ocd-division/country:us/state:ky/sldl:15,,
Rebecca Raymer,Rebecca,,Raymer,,,,,Republican Party,Kentucky State House District 15,Kentucky State Representative,KY,Challenger,Kentucky State House District 15,,,Female,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/rebecca.tinsley,https://www.facebook.com/RaymerforKY/,,,,,,,,,,,,,,,,,,,,,,,,,343767,,,,,https://ballotpedia.org/Rebecca_Raymer,,10943,,,,,,ocd-division/country:us/state:ky/sldl:15,,
Jason Petrie,Jason,,Petrie,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house16.jpg,Republican Party,Kentucky State House District 16,Kentucky State Representative,KY,Incumbent,Kentucky State House District 16,,,Male,,,,,,Jason.Petrie@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 392 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,24010,,,,,https://ballotpedia.org/Jason_Petrie,,2529,,,,,,ocd-division/country:us/state:ky/sldl:16,ocd-person/3fac3a9c-78ad-4b24-8483-f1786fac9c9e,
Robert Duvall,Robert,,Duvall,,,,,Republican Party,Kentucky State House District 17,Kentucky State Representative,KY,Challenger,Kentucky State House District 17,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341667,,,,,https://ballotpedia.org/Robert_Duvall_(Kentucky),,4995,,,,,,ocd-division/country:us/state:ky/sldl:17,,
Samara Heavrin,Samara,,Heavrin,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house18.jpg,Republican Party,Kentucky State House District 18,Kentucky State Representative,KY,Incumbent,Kentucky State House District 18,,,Female,,,,,,Samara.Heavrin@lrc.ky.gov,,samaraforstaterep@gmail.com,,,https://www.samaraheavrin.com/,,,,,,,,,,https://www.facebook.com/kyrepsamaraheavrin,https://www.facebook.com/sheavrin,https://www.facebook.com/samaraforstaterep,,,,,,,"702 Capital Ave Annex Room 351D Frankfort, KY 40601",,,,,,,,,,,,,,,,,,319563,,,https://en.wikipedia.org/wiki/Samara_Heavrin,,https://ballotpedia.org/Samara_Heavrin,,20450,,,,,,ocd-division/country:us/state:ky/sldl:18,ocd-person/d3176059-683c-48be-9c43-a57da08a2f49,
Michael Meredith,Michael,,Meredith,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house19.jpg,Republican Party,Kentucky State House District 19,Kentucky State Representative,KY,Incumbent,Kentucky State House District 19,,,Male,,,,,,Michael.Meredith@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 416A Frankfort, KY 40601",,,,,,,,,,,,,,,,,,39785,,,,,https://ballotpedia.org/Michael_Meredith,,5082,,,,,,ocd-division/country:us/state:ky/sldl:19,ocd-person/f013115a-6bbc-48ac-aab4-7949dd902701,
Richard Heath,Richard,,Heath,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house2.jpg,Republican Party,Kentucky State House District 2,Kentucky State Representative,KY,Incumbent,Kentucky State House District 2,,,Male,,,,,,Richard.Heath@lrc.ky.gov,,,,,,,,https://www.twitter.com/Richard_HeathKY,,,,,,,,https://www.facebook.com/richard.heath.129142,https://www.facebook.com/profile.php?id=100058177685063,,,,,,,"702 Capital Ave Annex Room 405E Frankfort, KY 40601",,,,,,,,,,,,,,,,,,46348,,,https://en.wikipedia.org/wiki/Richard_Heath,,https://ballotpedia.org/Richard_Heath,,2767,,,,,,ocd-division/country:us/state:ky/sldl:2,ocd-person/9e788295-a4ea-4572-aa06-d96aa9b0dc95,
Kimberly Holloway,Kimberly,,Holloway,,,,,Republican Party,Kentucky State House District 2,Kentucky State Representative,KY,Challenger,Kentucky State House District 2,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343756,,,,,https://ballotpedia.org/Kimberly_Holloway_(Kentucky),,2767,,,,,,ocd-division/country:us/state:ky/sldl:2,,
Patti Minter,Patti,,Minter,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house20.jpg,Democratic Party,Kentucky State House District 20,Kentucky State Representative,KY,Incumbent,Kentucky State House District 20,,,Female,,,,,,Patti.Minter@lrc.ky.gov,,,,,,,,https://www.twitter.com/pattiminter4ky,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 429H Frankfort, KY 40601",,,,,,,,,,,,,,,,,,294556,,,,,https://ballotpedia.org/Patti_Minter,,8495,,,,,,ocd-division/country:us/state:ky/sldl:20,ocd-person/86c48d8d-a98a-4580-8307-7e9b233d04f3,
Kevin Jackson,Kevin,,Jackson,,,,https://pbs.twimg.com/profile_images/1465382237126512653/8Xntlqmv_400x400.jpg,Republican Party,Kentucky State House District 20,Kentucky State Representative,KY,Challenger,Kentucky State House District 20,,,Male,,,,,,,,kevin@jacksonforstaterep.com,,,https://www.jacksonforstaterep.com/,,,https://www.twitter.com/JacksonStateRep,,,,,,https://www.instagram.com/jacksonforstaterep/,,,https://www.facebook.com/jacksonstaterep,,,,,"36 Talbot Drive Bowling Green, KY 42103",,,(270) 392-4640,,,,,,,,,,,,,,,,,342368,,,,,https://ballotpedia.org/Kevin_Jackson,,8495,,,,,,ocd-division/country:us/state:ky/sldl:20,,
Amy Neighbors,Amy,,Neighbors,,,,,Republican Party,Kentucky State House District 21,Kentucky State Representative,KY,Challenger,Kentucky State House District 21,,,Female,,,,,,,,aneighbors30@gmail.com,,,,,https://www.twitter.com/aneigh,https://www.twitter.com/aneigh,,,,,,,,https://www.facebook.com/amy.neighbors,https://www.facebook.com/NeighborsforStateRep,,,,,,,,,,,,,,,,,,,,,,,,,343772,,,,,https://ballotpedia.org/Amy_Neighbors,,6774,,,,,,ocd-division/country:us/state:ky/sldl:21,,
Shawn McPherson,Shawn,,McPherson,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house22.jpg,Republican Party,Kentucky State House District 22,Kentucky State Representative,KY,Incumbent,Kentucky State House District 22,,,Male,,,,,,Shawn.McPherson@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 405 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,322152,,,,,https://ballotpedia.org/Shawn_McPherson,,1345,,,,,,ocd-division/country:us/state:ky/sldl:22,ocd-person/5a327e3b-ae91-4279-ae17-9214aad32fa9,
Steve Riley,Steve,,Riley,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house23.jpg,Republican Party,Kentucky State House District 23,Kentucky State Representative,KY,Incumbent,Kentucky State House District 23,,,Male,,,,,,Steve.Riley@lrc.ky.gov,,,,,,,,,,,,,,,,,,,,,,,,"702 Capital Ave Annex Room 358 Frankfort, KY 40601",,,,,,,,,,,,,,,,,,52747,,,,,https://ballotpedia.org/Steve_Riley_(Kentucky),,20803,,,,,,ocd-division/country:us/state:ky/sldl:23,ocd-person/817df40b-8e76-460d-81cf-63277866268a,
Brandon Reed,Brandon,,Reed,,,,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house24.jpg,Republican Party,Kentucky State House District 24,Kentucky State Representative,KY,Incumbent,Kentucky State House District 24,,,Male,,,,,,Brandon.Reed@lrc.ky.gov,,brandonreed88@hotmail.com,,,,https://www.twitter.com/brandonreed4ky,,https://www.twitter.com/brandonreed4ky,,,,,,https://www.instagram.com/brandonreed4ky/,https://www.facebook.com/RepReed4KY,https://www.facebook.com/william.reed.18,https://www.facebook.com/Reed4KY,,,,,,,"702 Capital Ave Annex Room 392 Frankfort, KY 40601",(270) 358-0868,,,,,,,,,,,,,,,,,58521,,,https://en.wikipedia.org/wiki/Brandon_Reed,,https://ballotpedia.org/Brandon_Reed,,7708,,,,,,ocd-division/country:us/state:ky/sldl:24,ocd-person/814b090c-4339-41fa-a869-975391d3bc82,
Keith Pruitt,Keith,,Pruitt,,,,https://images.squarespace-cdn.com/content/v1/61a1328ad6a94c67f418f6c5/48eef096-1366-4f6d-87d6-5f494902a87d/IMG_3685.JPG?format=1500w,Democratic Party,Kentucky State House District 24,Kentucky State Representative,KY,Challenger,Kentucky State House District 24,,,Male,,,,,,,,PruittKy24@gmail.com,,,https://www.pruittky24.com/,,,,,,,,,,,https://www.facebook.com/keith.pruitt.9,https://www.facebook.com/PRUITTKY24,,,,,"P.O. Box 56 Buffalo, KY 42716",,,(270) 774-2001,,,,,,,,,,,,,,,,,343773,,,,,https://ballotpedia.org/Keith_Pruitt,,7708,,,,,,ocd-division/country:us/state:ky/sldl:24,,
Katherine Leonard,Katherine,,Leonard,,,,,Democratic Party,Kentucky State House District 25,Kentucky State Representative,KY,Challenger,Kentucky State House District 25,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343778,,,,,https://ballotpedia.org/Katherine_Leonard_(Kentucky),,11454,,,,,,ocd-division/country:us/state:ky/sldl:25,,
